NS	GO_ID	dcnt	Depth	human_IC	mouse_IC	fly_IC	Diversity_IC	human_GeneCount	mouse_GeneCount	fly_GeneCount	Diversity_GeneCount	Name
MF	GO:0045238	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	CXCR2 chemokine receptor binding
BP	GO:0045312	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	nor-spermidine biosynthetic process
BP	GO:0045314	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of compound eye photoreceptor development
BP	GO:0045325	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	peptidyl-tryptophan hydroxylation
BP	GO:0045328	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	cytochrome P450 4A1-heme linkage
CC	GO:0045335	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	phagocytic vesicle
BP	GO:0045337	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	farnesyl diphosphate biosynthetic process
BP	GO:0045339	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	farnesyl diphosphate catabolic process
BP	GO:0045344	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of MHC class I biosynthetic process
BP	GO:0045345	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of MHC class I biosynthetic process
BP	GO:0045347	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of MHC class II biosynthetic process
BP	GO:0045348	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of MHC class II biosynthetic process
BP	GO:0045434	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of female receptivity, post-mating
BP	GO:0045451	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	pole plasm oskar mRNA localization
BP	GO:0045459	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	iron incorporation into iron-sulfur cluster via tetrakis-L-cysteinyl triiron tetrasulfide
BP	GO:0045463	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R8 cell development
BP	GO:0045465	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R8 cell differentiation
BP	GO:0045466	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R7 cell differentiation
BP	GO:0045467	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R7 cell development
BP	GO:0045492	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	xylan biosynthetic process
BP	GO:0045493	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	xylan catabolic process
BP	GO:0045500	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	sevenless signaling pathway
BP	GO:0045607	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of inner ear auditory receptor cell differentiation
BP	GO:0045617	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of keratinocyte differentiation
BP	GO:0045618	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of keratinocyte differentiation
BP	GO:0045619	84	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of lymphocyte differentiation
BP	GO:0045638	14	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of myeloid cell differentiation
BP	GO:0045639	14	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of myeloid cell differentiation
BP	GO:0045646	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of erythrocyte differentiation
BP	GO:0045652	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of megakaryocyte differentiation
BP	GO:0045676	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of R7 cell differentiation
BP	GO:0045679	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of R8 cell differentiation
BP	GO:0045701	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of spermatid nuclear differentiation
BP	GO:0045702	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of spermatid nuclear differentiation
BP	GO:0045717	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of fatty acid biosynthetic process
BP	GO:0045720	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of integrin biosynthetic process
BP	GO:0045721	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of gluconeogenesis
BP	GO:0045722	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of gluconeogenesis
BP	GO:0045723	6	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of fatty acid biosynthetic process
BP	GO:0045726	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of integrin biosynthetic process
BP	GO:0045733	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	acetate catabolic process
BP	GO:0045738	11	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of DNA repair
BP	GO:0045739	8	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of DNA repair
BP	GO:0045740	8	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of DNA replication
BP	GO:0045742	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of epidermal growth factor receptor signaling pathway
BP	GO:0045755	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of initiation of acetate catabolic process by acetate
BP	GO:0045756	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of initiation of acetate catabolic process by acetate
BP	GO:0045771	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of autophagosome size
BP	GO:0045772	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of autophagosome size
BP	GO:0045835	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of meiotic nuclear division
BP	GO:0045836	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of meiotic nuclear division
BP	GO:0045839	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of mitotic nuclear division
BP	GO:0045840	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of mitotic nuclear division
BP	GO:0045847	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of nitrogen utilization
BP	GO:0045848	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of nitrogen utilization
BP	GO:0045849	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of nurse cell apoptotic process
BP	GO:0045850	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of nurse cell apoptotic process
BP	GO:0045854	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of bicoid mRNA localization
BP	GO:0045875	13	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of sister chromatid cohesion
BP	GO:0045876	8	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of sister chromatid cohesion
BP	GO:0045882	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of sulfur utilization
BP	GO:0045883	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of sulfur utilization
BP	GO:0045886	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of synaptic assembly at neuromuscular junction
BP	GO:0045887	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of synaptic assembly at neuromuscular junction
BP	GO:0045906	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of vasoconstriction
BP	GO:0045907	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of vasoconstriction
BP	GO:0045910	15	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of DNA recombination
BP	GO:0045911	15	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of DNA recombination
BP	GO:0045920	17	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of exocytosis
BP	GO:0045921	19	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of exocytosis
BP	GO:0045928	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of juvenile hormone metabolic process
BP	GO:0045929	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of juvenile hormone metabolic process
BP	GO:0045952	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of juvenile hormone catabolic process
BP	GO:0045957	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of complement activation, alternative pathway
BP	GO:0045958	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of complement activation, alternative pathway
BP	GO:0045963	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of dopamine metabolic process
BP	GO:0045964	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of dopamine metabolic process
BP	GO:0045965	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of ecdysteroid metabolic process
BP	GO:0045966	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of ecdysteroid metabolic process
BP	GO:0045980	22	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of nucleotide metabolic process
BP	GO:0045981	19	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of nucleotide metabolic process
BP	GO:0045986	13	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of smooth muscle contraction
BP	GO:0045987	11	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of smooth muscle contraction
BP	GO:0045988	8	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of striated muscle contraction
BP	GO:0045989	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of striated muscle contraction
BP	GO:0046001	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of preblastoderm mitotic cell cycle
BP	GO:0046002	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of preblastoderm mitotic cell cycle
BP	GO:0046003	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of syncytial blastoderm mitotic cell cycle
BP	GO:0046004	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of syncytial blastoderm mitotic cell cycle
BP	GO:0046005	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of circadian sleep/wake cycle, REM sleep
BP	GO:0046009	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of female receptivity, post-mating
BP	GO:0046010	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of circadian sleep/wake cycle, non-REM sleep
BP	GO:0046083	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	adenine metabolic process
BP	GO:0046098	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	guanine metabolic process
BP	GO:0046100	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	hypoxanthine metabolic process
BP	GO:0046110	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	xanthine metabolic process
BP	GO:0046116	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	queuosine metabolic process
BP	GO:0046120	13	8	0.0	0.0	0.0	0.0	0	0	0	0.0	deoxyribonucleoside biosynthetic process
BP	GO:0046121	8	8	0.0	0.0	0.0	0.0	0	0	0	0.0	deoxyribonucleoside catabolic process
BP	GO:0046122	15	8	0.0	0.0	0.0	0.0	0	0	0	0.0	purine deoxyribonucleoside metabolic process
BP	GO:0046125	14	8	0.0	0.0	0.0	0.0	0	0	0	0.0	pyrimidine deoxyribonucleoside metabolic process
BP	GO:0046128	31	8	0.0	0.0	0.0	0.0	0	0	0	0.0	purine ribonucleoside metabolic process
BP	GO:0046131	10	8	0.0	0.0	0.0	0.0	0	0	0	0.0	pyrimidine ribonucleoside metabolic process
BP	GO:0046134	12	8	0.0	0.0	0.0	0.0	0	0	0	0.0	pyrimidine nucleoside biosynthetic process
BP	GO:0046135	9	8	0.0	0.0	0.0	0.0	0	0	0	0.0	pyrimidine nucleoside catabolic process
BP	GO:0046147	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	tetrahydrobiopterin catabolic process
BP	GO:0046157	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	siroheme catabolic process
BP	GO:0046161	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	heme a catabolic process
BP	GO:0046163	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	heme C catabolic process
BP	GO:0046175	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	aldonic acid biosynthetic process
BP	GO:0046176	7	8	0.0	0.0	0.0	0.0	0	0	0	0.0	aldonic acid catabolic process
BP	GO:0046203	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	spermidine catabolic process
BP	GO:0046205	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	nor-spermidine catabolic process
BP	GO:0046208	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	spermine catabolic process
BP	GO:0046228	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	2,4,5-trichlorophenoxyacetic acid catabolic process
BP	GO:0046236	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	mandelate biosynthetic process
BP	GO:0046244	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	salicylic acid catabolic process
BP	GO:0046253	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	anaerobic toluene biosynthetic process
BP	GO:0046254	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	anaerobic toluene catabolic process
BP	GO:0046260	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	trinitrotoluene catabolic process
BP	GO:0046276	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	methylgallate catabolic process
BP	GO:0046277	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	methylgallate biosynthetic process
BP	GO:0046279	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	3,4-dihydroxybenzoate biosynthetic process
BP	GO:0046281	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	cinnamic acid catabolic process
BP	GO:0046295	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	glycolate biosynthetic process
BP	GO:0046296	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	glycolate catabolic process
BP	GO:0046298	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	2,4-dichlorobenzoate catabolic process
BP	GO:0046300	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	2,4-dichlorophenoxyacetic acid catabolic process
BP	GO:0046321	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of fatty acid oxidation
BP	GO:0046322	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of fatty acid oxidation
BP	GO:0046325	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of glucose import
BP	GO:0046326	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of glucose import
BP	GO:0046328	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of JNK cascade
BP	GO:0046334	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	octopamine catabolic process
BP	GO:0046335	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	ethanolamine biosynthetic process
BP	GO:0046336	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	ethanolamine catabolic process
BP	GO:0046338	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	phosphatidylethanolamine catabolic process
BP	GO:0046340	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	diacylglycerol catabolic process
BP	GO:0046342	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	CDP-diacylglycerol catabolic process
MF	GO:0046353	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	aminoglycoside 3-N-acetyltransferase activity
MF	GO:0046404	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity
BP	GO:0046411	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	2-keto-3-deoxygluconate transmembrane transport
BP	GO:0046419	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	octopine metabolic process
BP	GO:0046426	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of receptor signaling pathway via JAK-STAT
BP	GO:0046427	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of receptor signaling pathway via JAK-STAT
BP	GO:0046436	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	D-alanine metabolic process
BP	GO:0046437	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	D-amino acid biosynthetic process
BP	GO:0046438	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	D-cysteine metabolic process
BP	GO:0046441	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	D-lysine metabolic process
BP	GO:0046459	26	8	0.0	0.0	0.0	0.0	0	0	0	0.0	short-chain fatty acid metabolic process
BP	GO:0046468	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	phosphatidyl-N-monomethylethanolamine metabolic process
BP	GO:0046478	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	lactosylceramide metabolic process
BP	GO:0046479	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	glycosphingolipid catabolic process
BP	GO:0046495	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	nicotinamide riboside metabolic process
BP	GO:0046513	8	8	0.0	0.0	0.0	0.0	0	0	0	0.0	ceramide biosynthetic process
BP	GO:0046514	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	ceramide catabolic process
BP	GO:0046516	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	hypusine metabolic process
BP	GO:0046520	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	sphingoid biosynthetic process
BP	GO:0046521	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	sphingoid catabolic process
BP	GO:0046551	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	retinal cone cell fate commitment
BP	GO:0046578	2	8	0.0	0.0	1.252762968495368	-0.0	0	0	0	0.0	regulation of Ras protein signal transduction
BP	GO:0046585	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	enniatin biosynthetic process
BP	GO:0046599	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of centriole replication
BP	GO:0046606	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of centrosome cycle
BP	GO:0046607	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of centrosome cycle
BP	GO:0046632	18	8	0.0	0.0	0.0	0.0	0	0	0	0.0	alpha-beta T cell differentiation
BP	GO:0046634	65	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of alpha-beta T cell activation
BP	GO:0046643	11	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of gamma-delta T cell activation
BP	GO:0046656	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	folic acid biosynthetic process
BP	GO:0046657	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	folic acid catabolic process
CC	GO:0046695	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	SLIK (SAGA-like) complex
BP	GO:0046785	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	microtubule polymerization
BP	GO:0046787	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	viral DNA repair
BP	GO:0046805	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	protein-heme linkage via 1'-L-histidine
BP	GO:0046829	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of RNA import into nucleus
BP	GO:0046830	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of RNA import into nucleus
BP	GO:0046832	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of RNA export from nucleus
BP	GO:0046833	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of RNA export from nucleus
BP	GO:0046856	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	phosphatidylinositol dephosphorylation
CC	GO:0046860	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	glycosome membrane
CC	GO:0046861	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	glyoxysomal membrane
BP	GO:0046866	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	tetraterpenoid transport
BP	GO:0046869	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	iron incorporation into iron-sulfur cluster via tris-L-cysteinyl-L-aspartato diiron disulfide
BP	GO:0046887	38	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of hormone secretion
BP	GO:0046888	38	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of hormone secretion
BP	GO:0046891	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	peptidyl-cysteine S-carbamoylation
BP	GO:0046892	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	peptidyl-S-carbamoyl-L-cysteine dehydration
BP	GO:0046893	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	iron incorporation into hydrogenase diiron subcluster via L-cysteine ligation
BP	GO:0046924	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	peptide cross-linking via 2-(S-L-cysteinyl)-L-phenylalanine
BP	GO:0046925	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	peptide cross-linking via 2-(S-L-cysteinyl)-D-phenylalanine
BP	GO:0046926	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	peptide cross-linking via 2-(S-L-cysteinyl)-D-allo-threonine
BP	GO:0046927	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	peptidyl-threonine racemization
BP	GO:0046929	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of neurotransmitter secretion
MF	GO:0046933	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	proton-transporting ATP synthase activity, rotational mechanism
BP	GO:0046945	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	N-terminal peptidyl-alanine N-carbamoylation
BP	GO:0046959	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	habituation
BP	GO:0046960	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	sensitization
MF	GO:0046961	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	proton-transporting ATPase activity, rotational mechanism
MF	GO:0046962	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	sodium-transporting ATPase activity, rotational mechanism
MF	GO:0046965	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	nuclear retinoid X receptor binding
MF	GO:0046969	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	NAD-dependent histone H3K9 deacetylase activity
MF	GO:0046970	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	NAD-dependent histone H4K16 deacetylase activity
MF	GO:0046974	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	histone H3K9 methyltransferase activity
MF	GO:0046975	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	histone H3K36 methyltransferase activity
MF	GO:0046976	3	8	0.0	0.0	0.0	0.0	0	0	0	0.0	histone H3K27 methyltransferase activity
BP	GO:0046985	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of hemoglobin biosynthetic process
BP	GO:0046986	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of hemoglobin biosynthetic process
MF	GO:0047151	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	tRNA (uracil(54)-C5)-methyltransferase activity, 5,10-methylenetetrahydrofolate-dependent
MF	GO:0047386	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	fructose-2,6-bisphosphate 6-phosphatase activity
BP	GO:0047496	8	8	0.0	0.0	0.0	0.0	0	0	0	0.0	vesicle transport along microtubule
BP	GO:0047497	6	8	0.0	0.0	0.0	0.0	0	0	0	0.0	mitochondrion transport along microtubule
MF	GO:0047555	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	3',5'-cyclic-GMP phosphodiesterase activity
MF	GO:0047663	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	aminoglycoside 6'-N-acetyltransferase activity
MF	GO:0047921	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	aminoglycoside 2'-N-acetyltransferase activity
BP	GO:0048008	9	8	0.0	0.0	0.0	0.0	0	0	0	0.0	platelet-derived growth factor receptor signaling pathway
BP	GO:0048009	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	insulin-like growth factor receptor signaling pathway
BP	GO:0048010	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	vascular endothelial growth factor receptor signaling pathway
BP	GO:0048011	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	neurotrophin TRK receptor signaling pathway
BP	GO:0048012	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	hepatocyte growth factor receptor signaling pathway
BP	GO:0048013	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	ephrin receptor signaling pathway
BP	GO:0048014	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	Tie signaling pathway
BP	GO:0048034	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	heme O biosynthetic process
BP	GO:0048035	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	heme O catabolic process
BP	GO:0048052	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R1/R6 cell differentiation
BP	GO:0048053	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R1/R6 development
BP	GO:0048054	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R2/R5 cell differentiation
BP	GO:0048055	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R2/R5 development
BP	GO:0048056	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R3/R4 cell differentiation
BP	GO:0048057	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	R3/R4 development
BP	GO:0048168	7	8	0.0	0.0	0.0	0.0	0	0	0	0.0	regulation of neuronal synaptic plasticity
BP	GO:0048202	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	clathrin coating of Golgi vesicle
BP	GO:0048205	2	8	0.0	0.0	0.0	0.0	0	0	0	0.0	COPI coating of Golgi vesicle
BP	GO:0048210	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	Golgi vesicle fusion to target membrane
BP	GO:0048212	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	Golgi vesicle uncoating
BP	GO:0048215	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of Golgi vesicle fusion to target membrane
BP	GO:0048216	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of Golgi vesicle fusion to target membrane
BP	GO:0048243	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	norepinephrine secretion
BP	GO:0048245	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	eosinophil chemotaxis
MF	GO:0048257	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	3'-flap endonuclease activity
BP	GO:0048260	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of receptor-mediated endocytosis
BP	GO:0048261	5	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of receptor-mediated endocytosis
BP	GO:0048279	1	8	0.0	0.0	0.0	0.0	0	0	0	0.0	vesicle fusion with endoplasmic reticulum
BP	GO:0048280	6	8	0.0	0.0	0.0	0.0	0	0	0	0.0	vesicle fusion with Golgi apparatus
BP	GO:0048288	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	nuclear membrane fusion involved in karyogamy
BP	GO:0048326	0	8	0.0	0.0	0.0	0.0	0	0	0	0.0	positive regulation of axial mesodermal cell fate determination
BP	GO:0048335	4	8	0.0	0.0	0.0	0.0	0	0	0	0.0	negative regulation of mesodermal cell fate determination
